,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
19,19,0.6460937,0.5835231,0.58125,0.57436293,35.32596,160.0,0.59460235,3,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,20,0.55694443,0.5407638,0.5416667,0.53597856,0.050153114,120.0,0.0006871823,3,session_0,3,5,004-2014,FgMDM
21,21,0.49305555,0.47593597,0.475,0.46532035,0.051086046,120.0,0.00070655695,3,session_1,3,5,004-2014,FgMDM
22,22,0.44375,0.43997115,0.44375,0.43640852,0.053343963,160.0,0.0007381996,3,session_2,3,5,004-2014,FgMDM
23,23,0.4984375,0.47829628,0.48125,0.4762635,0.052488185,160.0,0.00072770444,3,session_3,3,5,004-2014,FgMDM
24,24,0.6765625,0.62255603,0.61875,0.61500144,0.05226512,160.0,0.00072585535,3,session_4,3,5,004-2014,FgMDM
25,25,0.49166667,0.5194073,0.51666665,0.51309305,0.12671909,120.0,0.0016339247,3,session_0,3,5,004-2014,MDM
26,26,0.49027777,0.4928559,0.49166667,0.4867953,0.1302711,120.0,0.0016382214,3,session_1,3,5,004-2014,MDM
27,27,0.43984374,0.48192117,0.48125,0.4681187,0.13839889,160.0,0.0018065667,3,session_2,3,5,004-2014,MDM
28,28,0.5078125,0.5228984,0.525,0.5197082,0.1322,160.0,0.0017011202,3,session_3,3,5,004-2014,MDM
29,29,0.6039063,0.5568746,0.55625,0.5543403,0.13149552,160.0,0.0016824317,3,session_4,3,5,004-2014,MDM
30,30,0.55833334,0.59380955,0.59166664,0.5891941,0.2799293,120.0,0.0038238622,3,session_0,3,5,004-2014,TANG+SVM
31,31,0.59166664,0.55577505,0.55,0.5438592,0.27122515,120.0,0.0035543256,3,session_1,3,5,004-2014,TANG+SVM
32,32,0.42578125,0.4915278,0.49375,0.47764248,0.29620942,160.0,0.0038591365,3,session_2,3,5,004-2014,TANG+SVM
33,33,0.5109375,0.51011366,0.5125,0.50525844,0.29265246,160.0,0.0037853052,3,session_3,3,5,004-2014,TANG+SVM
34,34,0.66015625,0.6259344,0.61875,0.6130057,0.29190165,160.0,0.003764396,3,session_4,3,5,004-2014,TANG+SVM
0,0,0.91805553,0.86193806,0.85833335,0.8579994,6.327421,120.0,0.105390675,4,session_0,3,5,004-2014,ACM+MDM(Grid)
1,1,0.9520408,0.90251833,0.9,0.89985377,7.2733335,140.0,0.12121904,4,session_1,3,5,004-2014,ACM+MDM(Grid)
2,2,0.99921876,0.98888886,0.9875,0.98745096,8.054417,160.0,0.13433543,4,session_2,3,5,004-2014,ACM+MDM(Grid)
3,3,0.996875,0.98300654,0.98125,0.98119485,8.164165,160.0,0.13622996,4,session_3,3,5,004-2014,ACM+MDM(Grid)
4,4,0.9859375,0.94461155,0.9375,0.9370695,8.178315,160.0,0.13598986,4,session_4,3,5,004-2014,ACM+MDM(Grid)
5,5,0.95416665,0.9009324,0.9,0.89988405,0.26964474,120.0,0.0037900012,4,session_0,3,5,004-2014,Cov+EN
6,6,0.9510204,0.8894963,0.8857143,0.8853665,0.28568786,140.0,0.004080423,4,session_1,3,5,004-2014,Cov+EN
7,7,1.0,0.9941176,0.99375,0.9937439,0.29610834,160.0,0.004185504,4,session_2,3,5,004-2014,Cov+EN
8,8,0.9976562,0.98888886,0.9875,0.98745096,0.28913063,160.0,0.004154604,4,session_3,3,5,004-2014,Cov+EN
9,9,0.9828125,0.9540144,0.95,0.9498032,0.28013563,160.0,0.004029557,4,session_4,3,5,004-2014,Cov+EN
10,10,0.95416665,0.9009324,0.9,0.89988405,0.52720416,120.0,0.008047931,4,session_0,3,5,004-2014,CSP+LDA
11,11,0.95612246,0.9001356,0.89285713,0.8921662,0.32779938,140.0,0.0045488467,4,session_1,3,5,004-2014,CSP+LDA
12,12,1.0,0.9882353,0.9875,0.9874878,0.35586458,160.0,0.0050185253,4,session_2,3,5,004-2014,CSP+LDA
13,13,0.996875,0.98888886,0.9875,0.98745096,0.35323358,160.0,0.004980894,4,session_3,3,5,004-2014,CSP+LDA
14,14,0.9828125,0.9474458,0.94375,0.9435715,0.3498289,160.0,0.0048478097,4,session_4,3,5,004-2014,CSP+LDA
15,15,0.9513889,0.8923077,0.89166665,0.89165217,28.228178,120.0,0.4918323,4,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,16,0.9714286,0.931163,0.9285714,0.92844343,31.646358,140.0,0.5550675,4,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,17,1.0,0.9941176,0.99375,0.9937439,35.42412,160.0,0.6229006,4,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,18,0.9984375,0.9882353,0.9875,0.9874878,35.568176,160.0,0.6248894,4,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,19,0.9867188,0.9474323,0.94375,0.9435846,35.231167,160.0,0.62004054,4,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,20,0.94861114,0.8763603,0.8666667,0.8658477,0.049506713,120.0,0.00070013496,4,session_0,3,5,004-2014,FgMDM
21,21,0.93877554,0.8747024,0.87142855,0.8712088,0.0533515,140.0,0.00075930887,4,session_1,3,5,004-2014,FgMDM
22,22,1.0,0.9941176,0.99375,0.9937439,0.055123758,160.0,0.00078373094,4,session_2,3,5,004-2014,FgMDM
23,23,0.99296874,0.98300654,0.98125,0.98119485,0.05170665,160.0,0.0007379372,4,session_3,3,5,004-2014,FgMDM
24,24,0.9828125,0.94221705,0.9375,0.9372786,0.032050706,160.0,0.00045741606,4,session_4,3,5,004-2014,FgMDM
25,25,0.9125,0.8721279,0.8666667,0.86625963,0.12771635,120.0,0.0016602853,4,session_0,3,5,004-2014,MDM
26,26,0.9438776,0.90251833,0.9,0.89985377,0.13130765,140.0,0.0017231323,4,session_1,3,5,004-2014,MDM
27,27,0.99921876,0.98300654,0.98125,0.98119485,0.13026361,160.0,0.0016866428,4,session_2,3,5,004-2014,MDM
28,28,0.9953125,0.98300654,0.98125,0.98119485,0.13992986,160.0,0.0018840086,4,session_3,3,5,004-2014,MDM
29,29,0.98046875,0.94878566,0.94375,0.9435103,0.12996916,160.0,0.0016769358,4,session_4,3,5,004-2014,MDM
30,30,0.9513889,0.9011655,0.9,0.89994204,0.28019428,120.0,0.0040029953,4,session_0,3,5,004-2014,TANG+SVM
31,31,0.93367344,0.8814194,0.87857145,0.8783796,0.28044376,140.0,0.0038433333,4,session_1,3,5,004-2014,TANG+SVM
32,32,1.0,0.9941176,0.99375,0.9937439,0.29740486,160.0,0.004083544,4,session_2,3,5,004-2014,TANG+SVM
33,33,0.9976562,0.9882353,0.9875,0.9874878,0.31244355,160.0,0.0043399055,4,session_3,3,5,004-2014,TANG+SVM
34,34,0.98359376,0.9520752,0.95,0.94992656,0.31397256,160.0,0.004351061,4,session_4,3,5,004-2014,TANG+SVM
0,0,0.85694444,0.7521168,0.7416667,0.7394266,10.713719,120.0,0.1281137,5,session_0,3,5,004-2014,ACM+MDM(Grid)
1,1,0.9122449,0.8204454,0.8142857,0.8131991,11.435338,140.0,0.1369898,5,session_1,3,5,004-2014,ACM+MDM(Grid)
2,2,0.9921875,0.9348968,0.93125,0.9310593,12.844827,160.0,0.15422845,5,session_2,3,5,004-2014,ACM+MDM(Grid)
3,3,0.9875,0.9214986,0.91875,0.9185478,13.080926,160.0,0.15745866,5,session_3,3,5,004-2014,ACM+MDM(Grid)
4,4,0.9984375,0.94878566,0.94375,0.9435103,13.202824,160.0,0.15878306,5,session_4,3,5,004-2014,ACM+MDM(Grid)
5,5,0.63611114,0.6015662,0.6,0.59791934,0.30042654,120.0,0.0032781598,5,session_0,3,5,004-2014,Cov+EN
6,6,0.8244898,0.77123296,0.76428574,0.7630067,0.33083892,140.0,0.0036520676,5,session_1,3,5,004-2014,Cov+EN
7,7,0.9632813,0.91344535,0.90625,0.90571237,0.33220696,160.0,0.0036333199,5,session_2,3,5,004-2014,Cov+EN
8,8,0.95625,0.8757962,0.86875,0.867821,0.34918088,160.0,0.0038345377,5,session_3,3,5,004-2014,Cov+EN
9,9,0.85078126,0.78507936,0.775,0.7730719,0.34493452,160.0,0.0038117347,5,session_4,3,5,004-2014,Cov+EN
10,10,0.61527777,0.5355332,0.53333336,0.5299342,0.74178827,120.0,0.008998052,5,session_0,3,5,004-2014,CSP+LDA
11,11,0.83265305,0.7672207,0.76428574,0.7638556,0.31160155,140.0,0.0034764248,5,session_1,3,5,004-2014,CSP+LDA
12,12,0.9640625,0.9023156,0.9,0.89979184,0.4665676,160.0,0.0052030496,5,session_2,3,5,004-2014,CSP+LDA
13,13,0.953125,0.8754178,0.86875,0.8678913,0.4696098,160.0,0.005236492,5,session_3,3,5,004-2014,CSP+LDA
14,14,0.8570312,0.8001782,0.7875,0.78475326,0.44990736,160.0,0.005031123,5,session_4,3,5,004-2014,CSP+LDA
15,15,0.8208333,0.7869904,0.76666665,0.7596791,48.467545,120.0,0.58496535,5,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,16,0.8683674,0.79772764,0.79285717,0.7921131,54.900997,140.0,0.6666406,5,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,17,0.99296874,0.97568625,0.975,0.9749756,61.217422,160.0,0.7451605,5,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,18,0.98359376,0.9231863,0.91875,0.91857237,60.620735,160.0,0.7384582,5,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,19,0.99609375,0.9698039,0.96875,0.9687194,60.2408,160.0,0.73392487,5,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,20,0.6513889,0.6110577,0.60833335,0.60559005,0.120699406,120.0,0.0015633311,5,session_0,3,5,004-2014,FgMDM
21,21,0.81632656,0.75995904,0.75,0.7481063,0.08794389,140.0,0.0011042833,5,session_1,3,5,004-2014,FgMDM
22,22,0.971875,0.9067919,0.9,0.8995085,0.14809589,160.0,0.0016237529,5,session_2,3,5,004-2014,FgMDM
23,23,0.9507812,0.8720874,0.8625,0.8611778,0.13875046,160.0,0.0015136277,5,session_3,3,5,004-2014,FgMDM
24,24,0.84765625,0.7588768,0.74375,0.73944265,0.14536667,160.0,0.0015374374,5,session_4,3,5,004-2014,FgMDM
25,25,0.5972222,0.5504762,0.55,0.54941726,0.036590576,120.0,0.0003430921,5,session_0,3,5,004-2014,MDM
26,26,0.7632653,0.6995948,0.6857143,0.6799863,0.14511761,140.0,0.0015416293,5,session_1,3,5,004-2014,MDM
27,27,0.95703125,0.9135948,0.90625,0.90574914,0.1262649,160.0,0.0013434966,5,session_2,3,5,004-2014,MDM
28,28,0.9453125,0.8678595,0.8625,0.86162066,0.124614,160.0,0.0013427689,5,session_3,3,5,004-2014,MDM
29,29,0.8539063,0.7669314,0.75625,0.7539702,0.12744522,160.0,0.0013572339,5,session_4,3,5,004-2014,MDM
30,30,0.65694445,0.57674104,0.575,0.5727889,0.34226966,120.0,0.003731987,5,session_0,3,5,004-2014,TANG+SVM
31,31,0.8132653,0.75304544,0.73571426,0.732663,0.35878506,140.0,0.0039601526,5,session_1,3,5,004-2014,TANG+SVM
32,32,0.9671875,0.9120207,0.90625,0.9058014,0.37876242,160.0,0.004115158,5,session_2,3,5,004-2014,TANG+SVM
33,33,0.9515625,0.86282057,0.85625,0.85559183,0.367657,160.0,0.004079161,5,session_3,3,5,004-2014,TANG+SVM
34,34,0.8234375,0.7509342,0.7375,0.7328478,0.3876976,160.0,0.004301224,5,session_4,3,5,004-2014,TANG+SVM
0,0,0.8111111,0.7208999,0.71666664,0.71117216,6.343842,120.0,0.105902374,6,session_0,3,5,004-2014,ACM+MDM(Grid)
1,1,0.87777776,0.8114792,0.8,0.7977216,6.471958,120.0,0.10794878,6,session_1,3,5,004-2014,ACM+MDM(Grid)
2,2,0.8796875,0.77918607,0.775,0.77386963,8.331396,160.0,0.13930105,6,session_2,3,5,004-2014,ACM+MDM(Grid)
3,3,0.9703125,0.91387254,0.9125,0.91245115,8.057991,160.0,0.13490395,6,session_3,3,5,004-2014,ACM+MDM(Grid)
4,4,0.9632813,0.902644,0.89375,0.89302707,8.1341505,160.0,0.13637644,6,session_4,3,5,004-2014,ACM+MDM(Grid)
5,5,0.86388886,0.787568,0.78333336,0.78224796,0.25007743,120.0,0.0035644353,6,session_0,3,5,004-2014,Cov+EN
6,6,0.8472222,0.7735453,0.76666665,0.7651731,0.25857902,120.0,0.0036527428,6,session_1,3,5,004-2014,Cov+EN
7,7,0.8773438,0.78256303,0.78125,0.7810848,0.28943238,160.0,0.0041456963,6,session_2,3,5,004-2014,Cov+EN
8,8,0.9390625,0.86357844,0.8625,0.8623778,0.2775138,160.0,0.003981824,6,session_3,3,5,004-2014,Cov+EN
9,9,0.9398438,0.8874407,0.88125,0.8808869,0.28922668,160.0,0.004155243,6,session_4,3,5,004-2014,Cov+EN
10,10,0.8111111,0.75176823,0.75,0.7493889,0.5190776,120.0,0.007819975,6,session_0,3,5,004-2014,CSP+LDA
11,11,0.7902778,0.7086247,0.7,0.6971208,0.32092986,120.0,0.004448727,6,session_1,3,5,004-2014,CSP+LDA
12,12,0.8304688,0.7261858,0.725,0.7247062,0.35290986,160.0,0.0049321637,6,session_2,3,5,004-2014,CSP+LDA
13,13,0.9351562,0.8761765,0.875,0.87490225,0.36387676,160.0,0.0050760703,6,session_3,3,5,004-2014,CSP+LDA
14,14,0.94375,0.8874407,0.88125,0.8808869,0.35715222,160.0,0.0050407513,6,session_4,3,5,004-2014,CSP+LDA
15,15,0.83055556,0.7295882,0.725,0.7241647,27.848652,120.0,0.48551935,6,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,16,0.8819444,0.7998524,0.7916667,0.79027146,27.877844,120.0,0.48708162,6,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,17,0.90546876,0.8101143,0.80625,0.80532056,35.450985,160.0,0.62591195,6,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,18,0.96953124,0.915014,0.9125,0.9123409,35.346367,160.0,0.6212734,6,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,19,0.9671875,0.9329412,0.93125,0.9311828,35.69898,160.0,0.62801504,6,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,20,0.8277778,0.74153954,0.71666664,0.7098008,0.04976778,120.0,0.00069695857,6,session_0,3,5,004-2014,FgMDM
21,21,0.8388889,0.7723016,0.7583333,0.7557557,0.050224543,120.0,0.0007115325,6,session_1,3,5,004-2014,FgMDM
22,22,0.8484375,0.7820168,0.78125,0.7809499,0.053493403,160.0,0.00075848703,6,session_2,3,5,004-2014,FgMDM
23,23,0.9320313,0.8761765,0.875,0.87490225,0.054298878,160.0,0.00077562215,6,session_3,3,5,004-2014,FgMDM
24,24,0.94375,0.89342105,0.8875,0.8871675,0.05277119,160.0,0.00075166754,6,session_4,3,5,004-2014,FgMDM
25,25,0.7902778,0.7160232,0.71666664,0.711505,0.12885833,120.0,0.0016413949,6,session_0,3,5,004-2014,MDM
26,26,0.8208333,0.7072494,0.7,0.6982098,0.13099098,120.0,0.0017678789,6,session_1,3,5,004-2014,MDM
27,27,0.8671875,0.75790614,0.75625,0.75597477,0.12835965,160.0,0.0016828146,6,session_2,3,5,004-2014,MDM
28,28,0.940625,0.8695588,0.86875,0.86865836,0.13545671,160.0,0.0018170114,6,session_3,3,5,004-2014,MDM
29,29,0.9328125,0.86009103,0.85,0.84899133,0.14345446,160.0,0.001895733,6,session_4,3,5,004-2014,MDM
