,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
4,4,0.8947619,0.81978023,0.8195238,0.81888527,243.35468,144.0,2.652084,7,session_E,22,2,001-2014,ShallowConvNet
5,5,0.8821769,0.81814563,0.81238097,0.8117662,241.70616,144.0,2.8713434,7,session_T,22,2,001-2014,ShallowConvNet
0,0,0.9961224,0.9652381,0.9652381,0.9650082,172.65985,144.0,2.1144521,8,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.99523807,0.96644735,0.95714283,0.9577096,142.84425,144.0,1.608818,8,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.99136055,0.3795019,0.5733333,0.44026196,66.83817,144.0,0.724509,8,session_E,22,2,001-2014,DeepConvNet
3,3,0.98183674,0.35172415,0.50666666,0.34731326,69.484856,144.0,0.82055205,8,session_T,22,2,001-2014,DeepConvNet
4,4,0.9980952,0.98041666,0.9790476,0.97902197,185.03726,144.0,2.0191731,8,session_E,22,2,001-2014,ShallowConvNet
5,5,0.9970068,0.9594643,0.95857143,0.95809513,165.65057,144.0,1.9539268,8,session_T,22,2,001-2014,ShallowConvNet
0,0,0.9764626,0.92593485,0.91,0.9082531,66.94546,144.0,0.5414671,9,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.9866667,0.9485924,0.94476193,0.9443901,104.660774,144.0,0.94563586,9,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.9745578,0.78044283,0.6552381,0.5989422,40.52801,144.0,0.3327672,9,session_E,22,2,001-2014,DeepConvNet
3,3,0.99714285,0.83594614,0.7480952,0.72594535,43.22058,144.0,0.38256466,9,session_T,22,2,001-2014,DeepConvNet
4,4,0.9852381,0.9527381,0.9509524,0.95114917,79.62828,144.0,0.6549101,9,session_E,22,2,001-2014,ShallowConvNet
5,5,0.99503404,0.94003206,0.93714285,0.9370165,154.3012,144.0,1.4300721,9,session_T,22,2,001-2014,ShallowConvNet
