,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
6,6,0.94242424,0.85871017,0.8477273,0.8470575,47.709835,119.0,1.5406834,1,session_0,14,3,Zhou 2016,ShallowConvNet
7,7,0.978,0.91926074,0.9,0.89761776,18.803444,100.0,0.58146644,1,session_1,14,3,Zhou 2016,ShallowConvNet
8,8,0.99,0.945671,0.93,0.92810625,19.512112,100.0,0.5879021,1,session_2,14,3,Zhou 2016,ShallowConvNet
0,0,0.934,0.8341662,0.79,0.77800685,23.226057,100.0,0.6596561,2,session_0,14,3,Zhou 2016,EEGNet_8_2
1,1,0.90123457,0.7708533,0.6888889,0.653781,21.023119,90.0,0.57476765,2,session_1,14,3,Zhou 2016,EEGNet_8_2
2,2,0.904,0.8255259,0.78,0.76943135,24.34855,100.0,0.7145856,2,session_2,14,3,Zhou 2016,EEGNet_8_2
3,3,0.878,0.5741453,0.63,0.54679865,18.219803,100.0,0.5267989,2,session_0,14,3,Zhou 2016,DeepConvNet
4,4,0.7777778,0.61625,0.6,0.54257786,20.118204,90.0,0.6027136,2,session_1,14,3,Zhou 2016,DeepConvNet
5,5,0.928,0.6822473,0.6,0.5040566,15.289535,100.0,0.44419312,2,session_2,14,3,Zhou 2016,DeepConvNet
6,6,0.94,0.85482323,0.85,0.84942055,52.94041,100.0,1.7010067,2,session_0,14,3,Zhou 2016,ShallowConvNet
7,7,0.78518516,0.7241667,0.7222222,0.72177505,19.324854,90.0,0.5976028,2,session_1,14,3,Zhou 2016,ShallowConvNet
8,8,0.934,0.84884226,0.84,0.8390338,53.872604,100.0,1.6813425,2,session_2,14,3,Zhou 2016,ShallowConvNet
0,0,0.96,0.8656975,0.79,0.75714815,18.432415,100.0,0.5247447,3,session_0,14,3,Zhou 2016,EEGNet_8_2
1,1,0.926,0.8488567,0.81,0.80398214,16.179949,100.0,0.4392146,3,session_1,14,3,Zhou 2016,EEGNet_8_2
2,2,0.954,0.9121503,0.9,0.89883024,16.345226,100.0,0.49534112,3,session_2,14,3,Zhou 2016,EEGNet_8_2
3,3,0.98,0.9276515,0.92,0.9193438,16.492998,100.0,0.51300675,3,session_0,14,3,Zhou 2016,DeepConvNet
4,4,0.968,0.83835167,0.79,0.77944076,26.256992,100.0,0.78002596,3,session_1,14,3,Zhou 2016,DeepConvNet
5,5,0.96,0.87038654,0.83,0.82240766,14.61619,100.0,0.46129346,3,session_2,14,3,Zhou 2016,DeepConvNet
6,6,0.984,0.92965037,0.92,0.9192343,37.799366,100.0,1.226092,3,session_0,14,3,Zhou 2016,ShallowConvNet
7,7,0.984,0.95272726,0.95,0.9499248,37.60392,100.0,1.1183034,3,session_1,14,3,Zhou 2016,ShallowConvNet
8,8,0.974,0.9449495,0.94,0.93969774,31.54899,100.0,0.98134226,3,session_2,14,3,Zhou 2016,ShallowConvNet
0,0,0.8992424,,,,53.394836,119.0,0.5274089,1,session_0,14,3,Zhou 2016,MDOP_NonUniform_ACM+TGSP+SVM(Grid)
1,1,0.96,,,,44.0912,100.0,0.439049,1,session_1,14,3,Zhou 2016,MDOP_NonUniform_ACM+TGSP+SVM(Grid)
2,2,0.956,,,,44.226223,100.0,0.44004825,1,session_2,14,3,Zhou 2016,MDOP_NonUniform_ACM+TGSP+SVM(Grid)
3,3,0.80694443,,,,51.177002,119.0,0.506578,1,session_0,14,3,Zhou 2016,MDOP_NonUniform_ACM+MDM(Grid)
4,4,0.852,,,,44.008644,100.0,0.43742135,1,session_1,14,3,Zhou 2016,MDOP_NonUniform_ACM+MDM(Grid)
5,5,0.952,,,,44.19324,100.0,0.43818474,1,session_2,14,3,Zhou 2016,MDOP_NonUniform_ACM+MDM(Grid)
0,0,0.906,,,,44.43613,100.0,0.42690277,2,session_0,14,3,Zhou 2016,MDOP_NonUniform_ACM+TGSP+SVM(Grid)
1,1,0.75061727,,,,39.138603,90.0,0.37888002,2,session_1,14,3,Zhou 2016,MDOP_NonUniform_ACM+TGSP+SVM(Grid)
2,2,0.928,,,,43.899,100.0,0.42278448,2,session_2,14,3,Zhou 2016,MDOP_NonUniform_ACM+TGSP+SVM(Grid)
3,3,0.84,,,,42.674076,100.0,0.41128626,2,session_0,14,3,Zhou 2016,MDOP_NonUniform_ACM+MDM(Grid)
4,4,0.71358025,,,,39.1925,90.0,0.37914082,2,session_1,14,3,Zhou 2016,MDOP_NonUniform_ACM+MDM(Grid)
5,5,0.918,,,,44.78821,100.0,0.4330471,2,session_2,14,3,Zhou 2016,MDOP_NonUniform_ACM+MDM(Grid)
0,0,0.96,,,,45.77511,100.0,0.4267806,3,session_0,14,3,Zhou 2016,MDOP_NonUniform_ACM+TGSP+SVM(Grid)
1,1,0.974,,,,44.385937,100.0,0.4156051,3,session_1,14,3,Zhou 2016,MDOP_NonUniform_ACM+TGSP+SVM(Grid)
2,2,0.97,,,,43.693695,100.0,0.4086136,3,session_2,14,3,Zhou 2016,MDOP_NonUniform_ACM+TGSP+SVM(Grid)
3,3,0.916,,,,44.29005,100.0,0.4138202,3,session_0,14,3,Zhou 2016,MDOP_NonUniform_ACM+MDM(Grid)
4,4,0.864,,,,44.644474,100.0,0.41942924,3,session_1,14,3,Zhou 2016,MDOP_NonUniform_ACM+MDM(Grid)
5,5,0.916,,,,43.582058,100.0,0.40678012,3,session_2,14,3,Zhou 2016,MDOP_NonUniform_ACM+MDM(Grid)
